,dbscan_d128_eps-0.3_min_samples-10,dbscan_d128_eps-0.3_min_samples-5,dbscan_d128_eps-0.5_min_samples-10,dbscan_d128_eps-0.5_min_samples-5,dbscan_d128_eps-0.7_min_samples-10,dbscan_d128_eps-0.7_min_samples-5,dbscan_d16_eps-0.3_min_samples-10,dbscan_d16_eps-0.3_min_samples-5,dbscan_d16_eps-0.5_min_samples-10,dbscan_d16_eps-0.5_min_samples-5,dbscan_d16_eps-0.7_min_samples-10,dbscan_d16_eps-0.7_min_samples-5,dbscan_d256_eps-0.3_min_samples-10,dbscan_d256_eps-0.3_min_samples-5,dbscan_d256_eps-0.5_min_samples-10,dbscan_d256_eps-0.5_min_samples-5,dbscan_d256_eps-0.7_min_samples-10,dbscan_d256_eps-0.7_min_samples-5,dbscan_d2_eps-0.3_min_samples-10,dbscan_d2_eps-0.3_min_samples-5,dbscan_d2_eps-0.5_min_samples-10,dbscan_d2_eps-0.5_min_samples-5,dbscan_d2_eps-0.7_min_samples-10,dbscan_d2_eps-0.7_min_samples-5,dbscan_d32_eps-0.3_min_samples-10,dbscan_d32_eps-0.3_min_samples-5,dbscan_d32_eps-0.5_min_samples-10,dbscan_d32_eps-0.5_min_samples-5,dbscan_d32_eps-0.7_min_samples-10,dbscan_d32_eps-0.7_min_samples-5,dbscan_d4_eps-0.3_min_samples-10,dbscan_d4_eps-0.3_min_samples-5,dbscan_d4_eps-0.5_min_samples-10,dbscan_d4_eps-0.5_min_samples-5,dbscan_d4_eps-0.7_min_samples-10,dbscan_d4_eps-0.7_min_samples-5,dbscan_d64_eps-0.3_min_samples-10,dbscan_d64_eps-0.3_min_samples-5,dbscan_d64_eps-0.5_min_samples-10,dbscan_d64_eps-0.5_min_samples-5,dbscan_d64_eps-0.7_min_samples-10,dbscan_d64_eps-0.7_min_samples-5,dbscan_d8_eps-0.3_min_samples-10,dbscan_d8_eps-0.3_min_samples-5,dbscan_d8_eps-0.5_min_samples-10,dbscan_d8_eps-0.5_min_samples-5,dbscan_d8_eps-0.7_min_samples-10,dbscan_d8_eps-0.7_min_samples-5
dbscan_d2_eps-0.7_min_samples-10,0.5497597938304586,0.6333136168795854,0.7638614060195225,0.7269882189107024,0.7749212946294416,0.7649262670376769,0.6177532193290665,0.6397129922225971,0.7128952572936574,0.7561995841439154,0.7149985475068622,0.7243060526410213,0.5668723235300326,0.6511543826304718,0.6991255676400286,0.690045671796182,0.738593776177405,0.7169892636843913,0.6745020981266191,0.6740374027170779,0.8273853626338605,0.8428724788354823,1.0,0.9695132619846218,0.5782125110087851,0.6338489962967707,0.6959541517785997,0.7189454750807258,0.7888467443194344,0.7556360265459106,0.5613844458530557,0.6318215100515479,0.7294069796547923,0.6969987056958521,0.7388988109054596,0.7401551084788108,0.5931112143646936,0.6422738364334661,0.6898818137638331,0.7263816835214917,0.8466441449149769,0.8266415532121137,0.54836237718201,0.6530296872821959,0.7113054414027391,0.7312105152611694,0.7782640151348612,0.7638292085277979
dbscan_d2_eps-0.7_min_samples-5,0.4439553450974225,0.7209797685309361,0.568554093371525,0.7934997324626075,0.6221449136188787,0.8316299598870133,0.46196692304127285,0.7266076266635335,0.5300096194742739,0.8155161820255002,0.6983271067516889,0.7995761654249695,0.47806030703401475,0.7349322539377366,0.5212023190457796,0.7738539652715837,0.6509140679151699,0.7933361668996269,0.5023461898770952,0.7512343304406445,0.6491059128629413,0.8861758299971283,0.9695132619846218,1.0,0.44858576441140435,0.7197324902748504,0.5479357881719973,0.7866594726083035,0.6688411092698757,0.8126503613400974,0.43484451432254173,0.7187197860788356,0.5403267724119507,0.7720880709637808,0.6579324849215022,0.8084434287025691,0.4390787937027063,0.7302865926726865,0.5098953317062191,0.7951634243143767,0.7057476723457822,0.8795733828945604,0.43736325842362345,0.7347229379469189,0.5477827408929772,0.7964550206397124,0.7279828687267924,0.8026751208660674
dbscan_d32_eps-0.3_min_samples-10,0.8240322484000463,0.8014010264433196,0.6805059761454377,0.6396741962377019,0.6439220553062628,0.5428224609195773,0.8593404933101676,0.741031324834156,0.6762926172667004,0.6088156726450091,0.6525812881681149,0.4890179872920747,0.8212916174068567,0.7157536839861474,0.691431193509148,0.602144428663438,0.6472320914687885,0.5272518456680088,0.8088925746421358,0.7230057288786915,0.5965974666642806,0.5129184144142506,0.5782125110087851,0.44858576441140435,1.0,0.7904636745251921,0.7051910889120026,0.6200085775682588,0.65284182319191,0.5457398813339406,0.8437942740000889,0.7324616006110147,0.6609571635885637,0.5994260796797178,0.6423723364053671,0.5077938860610973,0.8368889374171254,0.7539341990244818,0.717073202550237,0.6442632818346402,0.61020275257878,0.5255008852359111,0.8352558110847342,0.7483754239777665,0.678503192476707,0.6391617922074355,0.6600672247144531,0.4840599629439832
dbscan_d32_eps-0.3_min_samples-5,0.748787539760872,0.8762408545610021,0.7805129170646241,0.8321957721393324,0.717594983401664,0.789844645823942,0.7774124124758562,0.9012837840823004,0.8021823196455399,0.8583419391370588,0.6829500405784187,0.7961415585334904,0.7829331731455694,0.8655818250696992,0.7643352102816865,0.8124468247090928,0.7014133536688592,0.7882104668648094,0.7892423719795965,0.8911859963075474,0.7353561264219239,0.7850118092443336,0.6338489962967707,0.7197324902748504,0.7904636745251921,1.0,0.8155999583439718,0.8718113380498815,0.7133523244277606,0.8031089337435083,0.7786562158096577,0.874980007395674,0.7863442048279379,0.8338009000341473,0.7149948728368992,0.7734849093280532,0.7682193914293585,0.9214308510395997,0.7903112436699503,0.8166058837478892,0.6777072942074704,0.7599722782117483,0.7788450978367254,0.9002536799533554,0.8328736609710337,0.8444489246525317,0.6879039951843564,0.7692508514937885
dbscan_d32_eps-0.5_min_samples-10,0.651524851283533,0.7981634898435416,0.8502535581643322,0.8418338323155143,0.8311356870383356,0.7001552960708405,0.7382844801048721,0.8152390778985634,0.8840076496338414,0.7559131286935644,0.8000734364940646,0.6027132379843466,0.762104841794569,0.8110953216614746,0.9073020755765976,0.8231418950565551,0.8285554265932513,0.7011301206941704,0.7619037791690808,0.7987522801808808,0.7313846021692594,0.6523775556301966,0.6959541517785997,0.5479357881719973,0.7051910889120026,0.8155999583439718,1.0,0.8104600557871584,0.8290207399110693,0.7221286655815203,0.6874114025979424,0.7697025080826054,0.8484667772948158,0.7832557191849141,0.8205844946318609,0.6413855757808139,0.7475318910427918,0.8086115447032234,0.9011349190795066,0.8155651874961611,0.7493227542686445,0.6614044082166881,0.678033523785586,0.807358149321083,0.8232697578215397,0.8078617033501229,0.7951939129699367,0.6072243201288514
dbscan_d32_eps-0.5_min_samples-5,0.5972047037759461,0.8346438467368112,0.7198770950067903,0.8308785471138133,0.8285235982832564,0.8922447450186609,0.5997407197994286,0.8653608112600036,0.745394171725327,0.8808108073546772,0.8373667132800366,0.8644156016934073,0.6869915279982729,0.8539597072665935,0.7470861787179397,0.8688328722237229,0.8739231318809556,0.896202891626066,0.6344244857449077,0.8695604414629717,0.805611206225233,0.8228226355488458,0.7189454750807258,0.7866594726083035,0.6200085775682588,0.8718113380498815,0.8104600557871584,1.0,0.8856605350235718,0.9267325718849019,0.6031236387442548,0.8573057321037406,0.6785057654564741,0.8568600457181464,0.7908127787314841,0.8589803619044364,0.6097477030800341,0.8711796658753609,0.7399943287203422,0.8263279247983017,0.7926119577032275,0.8471098825981194,0.612558002088837,0.8722149529003144,0.7573548201084548,0.8278956138910153,0.7803909174231348,0.8306411722095011
dbscan_d32_eps-0.7_min_samples-10,0.6069184923200847,0.6988695222424499,0.7931611120361785,0.8268594187099078,0.9147591439591969,0.8403590236144753,0.6736898003353774,0.7102829165732892,0.8365847399892651,0.8217641858086774,0.9005284825061995,0.749635961732887,0.6640928977805709,0.7295418607816561,0.8531181292696316,0.8088851681084303,0.9313702558598411,0.8358388142244598,0.7339941698892973,0.7509012838483522,0.8466643759338082,0.7844649396600657,0.7888467443194344,0.6688411092698757,0.65284182319191,0.7133523244277606,0.8290207399110693,0.8856605350235718,1.0,0.9200638186714967,0.624349522353445,0.6943056912811898,0.8321995121819861,0.7902557946663896,0.8247617839324413,0.754977075655787,0.6896831950150359,0.7312522053317916,0.8626381209749673,0.8378791453763649,0.9030213232639674,0.838486878106645,0.6307648050718943,0.7241384508758055,0.7762391098271663,0.8172369689063469,0.817802039503255,0.7159979377065132
dbscan_d32_eps-0.7_min_samples-5,0.5511787925492592,0.796163464619871,0.6593895951515433,0.8447738249802708,0.7946194846601827,0.8262875175244682,0.5313831256887206,0.7940892586963463,0.6921666079779575,0.8702394359508713,0.8565187237253625,0.7918505667267375,0.6211517413122747,0.8194297604299996,0.6754817539353178,0.82355579149977,0.8581474964583822,0.8421922429629289,0.5960640019089458,0.8269784851243401,0.7488487053085644,0.8043844800356079,0.7556360265459106,0.8126503613400974,0.5457398813339406,0.8031089337435083,0.7221286655815203,0.9267325718849019,0.9200638186714967,1.0,0.5487253798862213,0.7892933730671595,0.6227100210102195,0.8319252381457612,0.7828797969522622,0.8411579276339817,0.5587242584218994,0.8131415632395939,0.6640565448227522,0.8453133832722336,0.8081855994987465,0.8656457674272127,0.5503924530611071,0.8130975041572885,0.6606067022505336,0.8672380465908616,0.7780669122153332,0.8222958869721062
dbscan_d4_eps-0.3_min_samples-10,0.8556147801918915,0.8521589603326043,0.699814935317588,0.6722390176149221,0.6284672201633494,0.5445472361353185,0.86788804047792,0.803916048393449,0.674497535070959,0.6030683431011314,0.6096527465841411,0.46550169391923135,0.8513929421464178,0.7636323812796268,0.7289464962917505,0.6338826265681833,0.6277140386487354,0.5364062863034293,0.8228942388134111,0.7710997360243422,0.5911069589331487,0.5238143973186498,0.5613844458530557,0.43484451432254173,0.8437942740000889,0.7786562158096577,0.6874114025979424,0.6031236387442548,0.624349522353445,0.5487253798862213,1.0,0.8102023840269172,0.6585061376458744,0.6086116830282275,0.6257568436734412,0.5112320846704353,0.9062484251999268,0.7863847253303908,0.743037753792676,0.663270407000843,0.5971199554640462,0.5293230678876452,0.8156983515478261,0.7630431724610646,0.6626179245540711,0.6256245697142389,0.6356067886327905,0.4697939223714786
dbscan_d4_eps-0.3_min_samples-5,0.7287302430935241,0.8614903008611242,0.7552371472165088,0.8156105244037801,0.6934109914332236,0.7802523242761056,0.80673763910169,0.9115289978081598,0.7848551413183752,0.8545090972921352,0.6640237672027394,0.7850979783070541,0.7514251763876688,0.8819689661189045,0.7596526350544339,0.8090061385771693,0.6939083540873405,0.7828552378744469,0.7847877256628412,0.8869353783788589,0.7359645697017403,0.7845160375356789,0.6318215100515479,0.7187197860788356,0.7324616006110147,0.874980007395674,0.7697025080826054,0.8573057321037406,0.6943056912811898,0.7892933730671595,0.8102023840269172,1.0,0.7709399117262835,0.8264394342371614,0.6934178138457001,0.7672296284752227,0.7527016003449081,0.9104549436446341,0.7561347061072368,0.807100878353219,0.671134702041843,0.7623155009012966,0.7303180201396263,0.9268134114856852,0.7962348753410904,0.8340962331767827,0.6585025850883431,0.76827252952059
dbscan_d4_eps-0.5_min_samples-10,0.645150142535523,0.7728064375770923,0.8415774022020905,0.794022916957452,0.845085272522348,0.6416676449631356,0.6905397149032384,0.7893292007143535,0.9210717093797046,0.7384722949970774,0.8237524200527229,0.562316921756362,0.7444270296638776,0.7930866890567901,0.8449238304869553,0.7265640981008098,0.8633583587652348,0.6375213660233717,0.7248155552078158,0.7580672484839521,0.7521045016136703,0.6267155412227962,0.7294069796547923,0.5403267724119507,0.6609571635885637,0.7863442048279379,0.8484667772948158,0.6785057654564741,0.8321995121819861,0.6227100210102195,0.6585061376458744,0.7709399117262835,1.0,0.7952329280152776,0.8424346829138958,0.5893714462367597,0.6653560783933281,0.7915102443452233,0.8021997484969254,0.7952022107368751,0.8073888093285344,0.6279558242918865,0.6570753433094096,0.770020817034839,0.8674790016048725,0.7829560156629747,0.7971512145465389,0.5334388313166107
dbscan_d4_eps-0.5_min_samples-5,0.5993975907505728,0.8086775030864106,0.7690672184637254,0.8778907310394987,0.808567819043018,0.8971816524350072,0.5963200585329856,0.8482240562019526,0.8032596600296071,0.8638895965533371,0.7703131752482312,0.8636330470163178,0.6895576102360952,0.8526358132116476,0.7784453907626213,0.879989034979449,0.8104637112594378,0.8735133932683438,0.6433686128498494,0.8313232391707354,0.7563806341255432,0.7890704601738877,0.6969987056958521,0.7720880709637808,0.5994260796797178,0.8338009000341473,0.7832557191849141,0.8568600457181464,0.7902557946663896,0.8319252381457612,0.6086116830282275,0.8264394342371614,0.7952329280152776,1.0,0.8525351978335108,0.8913850408920418,0.6263210687044986,0.8445455655915913,0.7771459911725344,0.8424394243574743,0.7386521093427779,0.8441077320293668,0.5993349844991667,0.8314133388791801,0.7359966735873159,0.8066380170131922,0.7659731163137774,0.8331963576982083
dbscan_d4_eps-0.7_min_samples-10,0.601554949200472,0.7034525356755084,0.81335940541384,0.8404008571695836,0.9126275586315331,0.8438548938021646,0.6729768286837625,0.7180164486959608,0.8324932534233125,0.7919527971065609,0.8655467644004984,0.7622391955417795,0.6716296621032656,0.7253682993331264,0.8370528148801837,0.8497374157779962,0.8168559036810978,0.7856133978528845,0.6975922194219698,0.7149698400734925,0.771712624351404,0.717814691390558,0.7388988109054596,0.6579324849215022,0.6423723364053671,0.7149948728368992,0.8205844946318609,0.7908127787314841,0.8247617839324413,0.7828797969522622,0.6257568436734412,0.6934178138457001,0.8424346829138958,0.8525351978335108,1.0,0.8615096639974118,0.6984504106936957,0.7208914745424402,0.8272280756607285,0.8017212727536157,0.8178216478864947,0.7982224581303317,0.6155260452619707,0.7120209460072393,0.7874252783132936,0.8169578493789594,0.8206403931312997,0.749199594534079
dbscan_d4_eps-0.7_min_samples-5,0.5181814301792784,0.7668983585890097,0.5987786041777597,0.8670912410048462,0.7251289186115111,0.9250784818231983,0.48920642057463076,0.7879610013071456,0.6179418605678988,0.8678262279663924,0.8094559443975058,0.8719741154427135,0.582032569993432,0.7863513611896634,0.6042516370520596,0.8802428709599047,0.7580813953371353,0.8723674687699827,0.5177659894833494,0.7724527594510529,0.6782014255955503,0.7974209817356791,0.7401551084788108,0.8084434287025691,0.5077938860610973,0.7734849093280532,0.6413855757808139,0.8589803619044364,0.754977075655787,0.8411579276339817,0.5112320846704353,0.7672296284752227,0.5893714462367597,0.8913850408920418,0.8615096639974118,1.0,0.5120988065439177,0.7852418503428916,0.5894312954395815,0.8766045092278845,0.7207468608028073,0.869134812591066,0.503286357978991,0.7836151936438033,0.6070023898707485,0.850991242151413,0.708752249740913,0.8475103354326909
dbscan_d64_eps-0.3_min_samples-10,0.8376175615875582,0.8176359695795615,0.7301541770339681,0.6823057503405991,0.696413969334559,0.5453190033027606,0.8112289231984315,0.7779711880338229,0.6913185994931685,0.5894688967225619,0.6651165308590251,0.47383457140136814,0.8471777819474103,0.7360257736428227,0.7115421665531878,0.6287135538579168,0.69423324635593,0.5542863208683722,0.8165987605653101,0.7900673501037969,0.6463562855723168,0.5201949621931216,0.5931112143646936,0.4390787937027063,0.8368889374171254,0.7682193914293585,0.7475318910427918,0.6097477030800341,0.6896831950150359,0.5587242584218994,0.9062484251999268,0.7527016003449081,0.6653560783933281,0.6263210687044986,0.6984504106936957,0.5120988065439177,1.0,0.7972935559776373,0.7486018631385083,0.6569743047950367,0.6555487033991907,0.5372438267207904,0.8544016365421201,0.7367321415842308,0.6862481362882263,0.619332620043405,0.688130319923093,0.46991347560284125
dbscan_d64_eps-0.3_min_samples-5,0.7330753496779909,0.8775394067869379,0.7855454521539941,0.8329722601463773,0.7398918275693628,0.8056007578100786,0.7876378990731047,0.8931015329980007,0.8123299680593309,0.8567230087831793,0.6966540684682695,0.7967214772011328,0.7679294800054061,0.872105133770574,0.7886074913152767,0.8118573279045321,0.7323692868774444,0.7937658208454584,0.8189772575084833,0.914960374346255,0.7679347902620937,0.8019982022695985,0.6422738364334661,0.7302865926726865,0.7539341990244818,0.9214308510395997,0.8086115447032234,0.8711796658753609,0.7312522053317916,0.8131415632395939,0.7863847253303908,0.9104549436446341,0.7915102443452233,0.8445455655915913,0.7208914745424402,0.7852418503428916,0.7972935559776373,1.0,0.799582762852685,0.8195472705845163,0.7066775662206973,0.7843082751453888,0.7433575554280564,0.8838569442220034,0.8267703565520756,0.8501614853979771,0.6995812015263494,0.7848986573662736
dbscan_d64_eps-0.5_min_samples-10,0.7040610916561618,0.7846207087227718,0.8525501529765789,0.8272035781990716,0.8649082516767498,0.6467242234688655,0.7083935691179525,0.7923985893254575,0.841277669147585,0.7216003362905029,0.7919525784501407,0.5870697271690547,0.8107649032165998,0.758367035314184,0.8980788576365345,0.7761584839857665,0.8609325676308892,0.6540742145835745,0.7354915697662567,0.781190718352869,0.7106672264386836,0.6118358567302711,0.6898818137638331,0.5098953317062191,0.717073202550237,0.7903112436699503,0.9011349190795066,0.7399943287203422,0.8626381209749673,0.6640565448227522,0.743037753792676,0.7561347061072368,0.8021997484969254,0.7771459911725344,0.8272280756607285,0.5894312954395815,0.7486018631385083,0.799582762852685,1.0,0.8559459406840528,0.8014795371143028,0.6113615076465091,0.7378538528169156,0.7829993250133305,0.7767079318901566,0.745974307833478,0.8064755602950618,0.538861903725827
dbscan_d64_eps-0.5_min_samples-5,0.6504794877192629,0.813388331614444,0.7937220860802537,0.8773550457202269,0.8223501712378518,0.869124526847403,0.6735351313480515,0.8218173834217243,0.8166960799385976,0.8253918053618399,0.8024940703382861,0.81237630638811,0.7293054687849776,0.8062226728631111,0.8185908766577229,0.8636699770390844,0.8538743689799355,0.8652455002684359,0.7068767886226979,0.8092072770938845,0.7458098634006958,0.7672572314490356,0.7263816835214917,0.7951634243143767,0.6442632818346402,0.8166058837478892,0.8155651874961611,0.8263279247983017,0.8378791453763649,0.8453133832722336,0.663270407000843,0.807100878353219,0.7952022107368751,0.8424394243574743,0.8017212727536157,0.8766045092278845,0.6569743047950367,0.8195472705845163,0.8559459406840528,1.0,0.8498516737592882,0.8851462223664903,0.6738546170372752,0.8246779118233145,0.7610895098576278,0.8449056178695469,0.7854159517307718,0.8357523681220219
dbscan_d64_eps-0.7_min_samples-10,0.5768231171146203,0.689613126195864,0.8246543405788997,0.8201777274518013,0.8924866192125882,0.7970141123922125,0.6459174653147508,0.6847318525790022,0.7866131261730797,0.786111824547155,0.8854061244714456,0.7327117492493569,0.6245283230387225,0.7039610892531963,0.796779910269438,0.7766610377710792,0.9020609818831754,0.8088293937002125,0.7205435569195702,0.7212475584456082,0.8164557840061546,0.8011455041741652,0.8466441449149769,0.7057476723457822,0.61020275257878,0.6777072942074704,0.7493227542686445,0.7926119577032275,0.9030213232639674,0.8081855994987465,0.5971199554640462,0.671134702041843,0.8073888093285344,0.7386521093427779,0.8178216478864947,0.7207468608028073,0.6555487033991907,0.7066775662206973,0.8014795371143028,0.8498516737592882,1.0,0.8824350221825883,0.588081973778077,0.6950093354547546,0.7599824409259864,0.7710136474655778,0.8756587595941518,0.695759154800492
dbscan_d64_eps-0.7_min_samples-5,0.5305007918090048,0.7674187510700922,0.6578223131478108,0.8622837734037223,0.772173769579602,0.9311761895871483,0.5150443138482785,0.7819447295205445,0.6486277694450034,0.8691542301198307,0.8171561378709824,0.8248168323451189,0.5802119073885925,0.7852599630439475,0.6496540141246746,0.8438342968557812,0.8316617096605976,0.844439723802317,0.5972342875406312,0.794323502878828,0.7763864721498196,0.8511016118639033,0.8266415532121137,0.8795733828945604,0.5255008852359111,0.7599722782117483,0.6614044082166881,0.8471098825981194,0.838486878106645,0.8656457674272127,0.5293230678876452,0.7623155009012966,0.6279558242918865,0.8441077320293668,0.7982224581303317,0.869134812591066,0.5372438267207904,0.7843082751453888,0.6113615076465091,0.8851462223664903,0.8824350221825883,1.0,0.5229510500878758,0.7772696392505584,0.6491667494026615,0.857469570862791,0.7746022950376779,0.8537954069732674
dbscan_d8_eps-0.3_min_samples-10,0.8183510017079336,0.8055785548463923,0.687819412602222,0.6630315107781337,0.6286326172760434,0.5395652580766858,0.902315319395981,0.7338247170977296,0.6692474828512356,0.5897167976063903,0.6232126982949526,0.4782502138432172,0.8476498556323074,0.6948893208240922,0.6865302273335838,0.6078466737111837,0.6248348815103941,0.534176253352393,0.8073166720273038,0.7305590878484992,0.5675543745630659,0.5005321224981925,0.54836237718201,0.43736325842362345,0.8352558110847342,0.7788450978367254,0.678033523785586,0.612558002088837,0.6307648050718943,0.5503924530611071,0.8156983515478261,0.7303180201396263,0.6570753433094096,0.5993349844991667,0.6155260452619707,0.503286357978991,0.8544016365421201,0.7433575554280564,0.7378538528169156,0.6738546170372752,0.588081973778077,0.5229510500878758,1.0,0.7917271300703184,0.6633070245660129,0.6231338964797515,0.6389817496890008,0.4803131024098135
dbscan_d8_eps-0.3_min_samples-5,0.7232027961556948,0.892900984494969,0.7750483553900116,0.8334275744626948,0.7270842204533691,0.8025341986610401,0.7848979576536721,0.9069068998347619,0.8015454169597175,0.8610434160261126,0.6947811607697221,0.8021778290662166,0.8129251207382112,0.8856871091232132,0.7587972343469152,0.8111069577375151,0.7182789205372241,0.8019349764663802,0.8088954163217317,0.9058549021321781,0.7533765085722556,0.7971572117157263,0.6530296872821959,0.7347229379469189,0.7483754239777665,0.9002536799533554,0.807358149321083,0.8722149529003144,0.7241384508758055,0.8130975041572885,0.7630431724610646,0.9268134114856852,0.770020817034839,0.8314133388791801,0.7120209460072393,0.7836151936438033,0.7367321415842308,0.8838569442220034,0.7829993250133305,0.8246779118233145,0.6950093354547546,0.7772696392505584,0.7917271300703184,1.0,0.8235570014187007,0.8503577303196906,0.6900469578852542,0.7869445494045423
dbscan_d8_eps-0.5_min_samples-10,0.6491062653407604,0.8204224418006103,0.8145678628352381,0.7732964312127181,0.7672080538743796,0.6509192106387153,0.73446411050298,0.8251832355662347,0.8683226747586804,0.7807513531134415,0.7620173945648674,0.5634046534236912,0.7307623366489346,0.8184243452374598,0.7837113863842968,0.7790844330965678,0.7614979648045928,0.6549969138851458,0.7836834068995628,0.796398431606039,0.7127101994438058,0.6585409862219745,0.7113054414027391,0.5477827408929772,0.678503192476707,0.8328736609710337,0.8232697578215397,0.7573548201084548,0.7762391098271663,0.6606067022505336,0.6626179245540711,0.7962348753410904,0.8674790016048725,0.7359966735873159,0.7874252783132936,0.6070023898707485,0.6862481362882263,0.8267703565520756,0.7767079318901566,0.7610895098576278,0.7599824409259864,0.6491667494026615,0.6633070245660129,0.8235570014187007,1.0,0.8640232326700468,0.8016459678207164,0.5611273591011112
dbscan_d8_eps-0.5_min_samples-5,0.6144329476448358,0.8511760642565851,0.7466906172012506,0.8554522140568509,0.8077508353602655,0.8717238911217996,0.6629433371547242,0.8508721403142331,0.8458935472039844,0.8507692145925283,0.7817111577620036,0.8194790550522902,0.7000873166235599,0.8538340808740772,0.7897438471292277,0.8455667717412017,0.813499875134154,0.831843447829467,0.7090223518818428,0.8480696746925281,0.7698436651633636,0.8114366750797637,0.7312105152611694,0.7964550206397124,0.6391617922074355,0.8444489246525317,0.8078617033501229,0.8278956138910153,0.8172369689063469,0.8672380465908616,0.6256245697142389,0.8340962331767827,0.7829560156629747,0.8066380170131922,0.8169578493789594,0.850991242151413,0.619332620043405,0.8501614853979771,0.745974307833478,0.8449056178695469,0.7710136474655778,0.857469570862791,0.6231338964797515,0.8503577303196906,0.8640232326700468,1.0,0.786263699350577,0.8699741170459141
dbscan_d8_eps-0.7_min_samples-10,0.6119314793429248,0.6977747073312456,0.8430870702186707,0.8162367138264515,0.9151104054520515,0.7518128076298907,0.6686683371095297,0.689574648278396,0.7906127793356111,0.7531539076197653,0.8461957636307581,0.7714307724110564,0.665507427867342,0.6911948285052337,0.7847280605848904,0.8133882369354591,0.8172943180735287,0.806653279150026,0.7079692700699881,0.7047985085003131,0.740654027538379,0.7214052510444013,0.7782640151348612,0.7279828687267924,0.6600672247144531,0.6879039951843564,0.7951939129699367,0.7803909174231348,0.817802039503255,0.7780669122153332,0.6356067886327905,0.6585025850883431,0.7971512145465389,0.7659731163137774,0.8206403931312997,0.708752249740913,0.688130319923093,0.6995812015263494,0.8064755602950618,0.7854159517307718,0.8756587595941518,0.7746022950376779,0.6389817496890008,0.6900469578852542,0.8016459678207164,0.786263699350577,1.0,0.8201991313023267
dbscan_d8_eps-0.7_min_samples-5,0.473697618283582,0.7722492840742785,0.5591717600669255,0.8260707096286289,0.6737155054479662,0.8811471613601133,0.47599953865208866,0.778579054595371,0.570736920928089,0.8442641390386387,0.8144424631217578,0.8873954801948506,0.5522687755935963,0.7760496497483852,0.5536016897356524,0.8325159245274892,0.7408173380420213,0.849169814705188,0.4856999598425418,0.7854198488844749,0.6541515058266671,0.781669699759882,0.7638292085277979,0.8026751208660674,0.4840599629439832,0.7692508514937885,0.6072243201288514,0.8306411722095011,0.7159979377065132,0.8222958869721062,0.4697939223714786,0.76827252952059,0.5334388313166107,0.8331963576982083,0.749199594534079,0.8475103354326909,0.46991347560284125,0.7848986573662736,0.538861903725827,0.8357523681220219,0.695759154800492,0.8537954069732674,0.4803131024098135,0.7869445494045423,0.5611273591011112,0.8699741170459141,0.8201991313023267,1.0
